Image,Book Number,Slope Q1,R2 Q1,Slope Q2,R2 Q2,Slope Q3,R2 Q3,Slope Q4,R2 Q4,Slope Whole,R2 Whole
images/filigrees/Corale 19/C19-34r-cropped.jpg,19,-0.6347227232275917,0.9336541711394131,-0.5807823290536268,0.9234903755121601,-0.6013187809981286,0.9218561882490324,-0.6161642128295995,0.9254115909917046,-0.7746529743490337,0.9571534115046265
images/filigrees/Corale 19/Chp 19 - .091v.png,19,-0.09659066966447583,0.429096493149877,-0.0396190636146281,0.24682802565539172,-0.03845282649818718,0.23470906044749265,-0.07872517751648189,0.3715643467458712,-0.1171107747210031,0.4956434732745445
images/filigrees/Corale 19/C19-59r-grisaille-2-cropped.jpg,19,-1.2752818112454773,0.9507094547021995,-1.2653572548640653,0.9403518382150197,-1.3545111235387783,0.8917887180508952,-1.324082068799067,0.8955779956733642,-1.568862857685387,0.9228364603042648
images/filigrees/Corale 19/C19-35v-36r-cropped.jpg,19,-0.4329948067673524,0.8711250599363698,-0.4761507856886712,0.8823515739221385,-0.4431009875637719,0.8784990268435813,-0.43199428125222816,0.871647648555329,-0.6445220993998331,0.9352185450165339
images/filigrees/Corale 19/C19-35v-36r-croppedL.jpg,19,-0.40817510548865665,0.8422597288068935,-0.4211399391239601,0.8470656461357763,-0.4280483072365938,0.8532933031108996,-0.3651578788889593,0.8214463636509924,-0.5564864359256918,0.9150181041707549
images/filigrees/Corale 19/Chp 19 - .097.png,19,-0.05141880145925423,0.29061611977256935,-0.04747485389347687,0.2800896846376086,-0.0633419245493713,0.3325165178613194,-0.0465342359656389,0.2727317382459104,-0.10699407551618306,0.4789771387264018
images/filigrees/Corale 19/C19-36v037r-croppedS.jpg,19,-0.3835235717311032,0.7561460998290106,-0.32811854487664477,0.7550020913860661,-0.30620363187788613,0.7513386491018174,-0.3427400124088802,0.7310040307856756,-0.4825790717197506,0.8773922013516351
images/filigrees/Corale 19/c19-14v-p-cropped.jpg,19,-1.029909925287138,0.9621178914461804,-1.0490978927872128,0.9543617010439591,-1.0374497263664602,0.9670351385480188,-1.047874727098477,0.9503082456871847,-1.302091843709744,0.9433519980938341
images/filigrees/Corale 19/Chp 19 - 107v.png,19,-0.09530589473201195,0.4406033569427222,-0.09598238141662635,0.4478936218697817,-0.07355085533331869,0.37852727291528226,-0.07351555250682772,0.3801895552658591,-0.18321464429325718,0.6409829112289352
images/filigrees/Corale 19/Chp 19 - 110r.png,19,-0.054875504898193546,0.30809311327660993,-0.05572371457327315,0.31412390789555833,-0.08822466920582342,0.41586470701774575,-0.05320807729182103,0.30528792507899205,-0.12363092085373509,0.5213910314697267
